event_id,timestamp,user_id,instrument,direction,lot_size,trade_volume_usd,margin_used_pct,pnl,trade_duration_sec,ip_address,is_anomaly,anomaly_type
TE_015638,2025-03-20 17:07:57,user_0250,EUR/GBP,buy,0.17,17000.0,42.7,-1.19,82.4,103.21.245.131,0,
TE_015208,2025-03-20 17:14:25,user_0146,GBP/USD,sell,0.21,21000.0,6.5,-3.28,954.0,72.34.28.14,0,
TE_000390,2025-03-20 17:15:07,user_0460,GBP/USD,buy,0.77,77000.0,25.3,-55.45,70.0,94.56.211.234,1,volume_spike
TE_011017,2025-03-20 17:15:46,user_0363,EUR/GBP,sell,0.24,24000.0,47.4,14.46,29.6,210.171.75.11,0,
TE_006446,2025-03-20 17:20:30,user_0255,NZD/USD,sell,0.37,37000.0,30.8,11.03,86.6,85.214.11.30,0,
TE_019814,2025-03-20 17:21:14,user_0283,USD/CHF,buy,0.08,8000.0,25.3,-0.78,1919.0,103.21.104.171,0,
TE_026938,2025-03-20 17:22:54,user_0439,AUD/USD,buy,0.16,16000.0,35.8,80.76,88.3,103.4.166.172,1,collusion_ring|structuring
TE_026939,2025-03-20 17:22:55,user_0428,AUD/USD,sell,0.16,16000.0,10.5,-27.8,299.4,85.214.23.189,1,collusion_ring|consistent_profit|structuring
TE_026940,2025-03-20 17:22:59,user_0484,AUD/USD,sell,0.16,16000.0,15.0,-38.28,100.1,81.2.238.249,1,collusion_ring|consistent_profit|device_switching
TE_011225,2025-03-20 17:24:35,user_0440,USD/JPY,buy,0.49,49000.0,12.7,13.54,22.2,64.18.35.75,1,brute_force_login|collusion_ring|device_switching
TE_008852,2025-03-20 17:26:21,user_0452,EUR/GBP,sell,0.02,2000.0,42.4,-1.69,723.4,72.34.84.132,1,structuring
TE_011877,2025-03-20 17:27:22,user_0214,USD/CHF,sell,0.32,32000.0,51.0,-4.52,161.2,103.4.30.109,0,
TE_020789,2025-03-20 17:28:53,user_0188,NZD/USD,buy,0.7,70000.0,10.1,-5.47,156.2,81.2.245.38,0,
TE_025357,2025-03-20 17:33:31,user_0050,AUD/USD,buy,0.17,17000.0,41.2,14.2,80.6,81.2.87.245,0,
TE_023985,2025-03-20 17:33:40,user_0480,USD/JPY,sell,0.25,25000.0,42.0,35.76,3.3,85.214.159.41,1,latency_arbitrage
TE_004397,2025-03-20 17:38:41,user_0002,EUR/GBP,buy,0.31,31000.0,37.1,22.77,185.6,85.214.22.178,0,
TE_020430,2025-03-20 17:39:07,user_0263,AUD/USD,sell,0.86,86000.0,21.3,-3.28,427.7,210.171.130.93,0,
TE_012933,2025-03-20 17:43:32,user_0029,EUR/GBP,sell,0.02,2000.0,8.4,1.8,107.0,103.21.129.145,0,
TE_012468,2025-03-20 17:44:58,user_0089,USD/CHF,buy,0.06,6000.0,15.4,-1.0,6.1,81.2.247.253,0,
TE_026537,2025-03-20 17:46:29,user_0113,USD/CAD,buy,0.55,55000.0,12.9,3.25,298.6,103.21.244.235,0,
TE_020432,2025-03-20 17:47:45,user_0263,USD/CHF,sell,0.58,58000.0,19.3,12.72,269.6,210.171.130.93,0,
TE_001165,2025-03-20 17:49:13,user_0392,GBP/USD,buy,0.05,5000.0,64.7,1.36,1178.9,103.21.246.154,0,
TE_011088,2025-03-20 17:52:47,user_0139,AUD/USD,buy,0.27,27000.0,44.9,-4.87,479.1,94.56.251.129,0,
TE_001866,2025-03-20 17:53:01,user_0237,NZD/USD,sell,0.6,60000.0,52.0,-10.08,50.1,64.18.248.35,0,
TE_021285,2025-03-20 18:00:01,user_0278,USD/CHF,sell,0.42,42000.0,25.1,11.7,88.2,103.4.161.60,0,
TE_022788,2025-03-20 18:06:26,user_0042,USD/CAD,sell,0.01,1000.0,55.5,0.39,185.8,85.214.82.43,0,
TE_023558,2025-03-20 18:07:51,user_0411,USD/CHF,buy,0.1,10000.0,19.3,-1.29,42.8,210.171.114.152,0,
TE_012783,2025-03-20 18:08:00,user_0434,EUR/GBP,buy,0.23,23000.0,26.0,1.66,37.5,81.2.93.101,1,large_withdrawal_dormant
TE_022436,2025-03-20 18:24:55,user_0165,AUD/USD,buy,0.49,49000.0,12.6,-8.8,115.5,94.56.19.74,0,
TE_010266,2025-03-20 18:31:51,user_0069,GBP/USD,buy,0.54,54000.0,42.1,26.92,13.7,64.18.107.123,0,
TE_000391,2025-03-20 18:35:14,user_0460,USD/CAD,sell,0.46,46000.0,50.5,22.18,110.3,94.56.211.234,1,volume_spike
TE_008455,2025-03-20 18:36:25,user_0345,USD/JPY,buy,0.26,26000.0,13.0,-16.61,76.8,103.4.128.138,0,
TE_010522,2025-03-20 18:41:41,user_0473,EUR/USD,sell,0.16,16000.0,37.5,0.69,81.2,85.214.112.66,1,unusual_time_login
TE_001167,2025-03-20 18:42:09,user_0392,GBP/USD,buy,0.02,2000.0,51.5,0.79,1043.8,103.21.246.154,0,
TE_007086,2025-03-20 18:49:16,user_0458,EUR/USD,buy,0.05,5000.0,60.2,0.79,527.3,103.4.135.136,1,bot_behavior
TE_016027,2025-03-20 18:52:38,user_0495,USD/CHF,buy,0.43,43000.0,61.0,1.88,329.4,81.2.108.153,1,device_switching|multi_ip_login
TE_025947,2025-03-20 18:53:54,user_0288,USD/JPY,sell,0.11,11000.0,20.7,-8.52,119.7,210.171.94.129,0,
TE_010562,2025-03-20 18:55:21,user_0327,USD/JPY,buy,0.27,27000.0,57.5,-19.37,597.5,103.21.65.61,0,
TE_009207,2025-03-20 18:57:07,user_0320,USD/CAD,sell,0.05,5000.0,5.7,1.33,574.6,210.171.3.220,0,
TE_022787,2025-03-20 18:58:12,user_0042,NZD/USD,buy,0.02,2000.0,49.1,0.09,8.8,85.214.82.43,0,
TE_001601,2025-03-20 19:00:48,user_0305,NZD/USD,buy,0.04,4000.0,17.2,-2.63,18.7,103.21.206.112,0,
TE_023988,2025-03-20 19:08:33,user_0480,USD/JPY,buy,0.6,60000.0,32.4,24.99,4.7,85.214.139.6,1,latency_arbitrage
TE_020207,2025-03-20 19:11:40,user_0105,USD/CAD,sell,0.2,20000.0,36.4,10.47,1178.7,103.4.76.129,0,
TE_013501,2025-03-20 19:14:12,user_0136,USD/CHF,buy,0.23,23000.0,55.2,-13.31,424.3,210.171.50.45,0,
TE_010866,2025-03-20 19:18:17,user_0422,GBP/USD,sell,0.4,40000.0,23.2,5.66,301.4,81.2.109.104,0,
TE_005861,2025-03-20 19:19:13,user_0011,AUD/USD,sell,0.87,87000.0,33.6,-18.67,381.1,64.18.178.91,0,
TE_002634,2025-03-20 19:19:43,user_0182,USD/JPY,sell,0.08,8000.0,62.9,2.46,804.0,94.56.184.23,0,
TE_023989,2025-03-20 19:26:14,user_0480,USD/CAD,sell,0.32,32000.0,38.8,11.97,0.4,85.214.174.173,1,latency_arbitrage
TE_021154,2025-03-20 19:27:46,user_0246,USD/CHF,buy,0.17,17000.0,33.8,-6.33,99.5,103.21.139.165,0,
TE_010561,2025-03-20 19:39:35,user_0327,USD/JPY,sell,0.47,47000.0,39.4,5.05,18.3,103.21.65.61,0,
TE_007855,2025-03-20 19:39:55,user_0167,USD/JPY,sell,0.39,39000.0,25.1,25.33,75.2,103.21.128.219,0,
TE_021153,2025-03-20 19:44:02,user_0246,USD/JPY,sell,0.21,21000.0,35.8,22.38,66.2,103.21.139.165,0,
TE_013596,2025-03-20 19:45:35,user_0194,EUR/GBP,sell,0.03,3000.0,47.7,-0.75,6.8,72.34.215.242,0,
TE_020788,2025-03-20 19:46:31,user_0188,USD/JPY,sell,0.26,26000.0,13.0,-9.37,46.7,81.2.227.126,0,
TE_026333,2025-03-20 19:50:26,user_0180,USD/CAD,buy,0.14,14000.0,24.9,4.0,26.0,103.21.60.153,0,
TE_025360,2025-03-20 19:51:39,user_0050,USD/CAD,sell,0.06,6000.0,48.3,-1.52,83.2,81.2.111.210,0,
TE_006409,2025-03-20 19:52:22,user_0466,USD/CAD,buy,0.23,23000.0,30.6,10.44,955.6,85.214.183.118,1,rapid_kyc_withdrawal|single_instrument
TE_001166,2025-03-20 19:56:31,user_0392,EUR/USD,buy,0.03,3000.0,17.7,-2.8,489.1,103.21.246.154,0,
TE_016632,2025-03-20 19:59:51,user_0183,EUR/GBP,buy,0.06,6000.0,14.5,-5.2,91.4,85.214.6.38,0,
TE_011224,2025-03-20 20:01:43,user_0440,AUD/USD,sell,0.24,24000.0,48.7,-11.84,370.3,64.18.35.75,1,brute_force_login|collusion_ring|device_switching
TE_013500,2025-03-20 20:08:43,user_0136,USD/JPY,sell,0.79,79000.0,51.3,-5.07,37.6,210.171.50.45,0,
TE_011461,2025-03-20 20:18:29,user_0173,USD/CHF,buy,0.08,8000.0,57.1,-1.01,148.9,85.214.254.202,0,
TE_013499,2025-03-20 20:22:18,user_0136,USD/CHF,sell,0.79,79000.0,61.9,22.68,131.8,210.171.50.45,0,
TE_011090,2025-03-20 20:25:54,user_0139,USD/CAD,sell,0.37,37000.0,61.9,13.71,289.5,94.56.251.129,0,
TE_005522,2025-03-20 20:27:29,user_0475,USD/CHF,buy,0.63,63000.0,52.3,225.07,10.7,81.2.51.42,1,consistent_profit|rapid_kyc_withdrawal
TE_012070,2025-03-20 20:27:31,user_0055,EUR/USD,sell,0.41,41000.0,13.3,-11.3,119.0,72.34.114.230,0,
TE_006407,2025-03-20 20:31:33,user_0466,USD/CAD,sell,0.19,19000.0,61.8,-1.18,139.6,85.214.183.118,1,rapid_kyc_withdrawal|single_instrument
TE_010267,2025-03-20 20:31:45,user_0069,EUR/GBP,sell,0.44,44000.0,5.8,13.4,83.4,64.18.107.123,0,
TE_023557,2025-03-20 20:32:20,user_0411,EUR/USD,sell,0.08,8000.0,8.7,4.45,19.2,210.171.15.74,0,
TE_023977,2025-03-20 20:33:46,user_0480,AUD/USD,buy,0.25,25000.0,50.7,30.5,4.6,85.214.139.6,1,latency_arbitrage
TE_014819,2025-03-20 20:35:53,user_0314,GBP/USD,sell,0.19,19000.0,31.0,2.16,59.5,72.34.166.22,0,
TE_012780,2025-03-20 20:38:14,user_0434,USD/CHF,buy,0.48,48000.0,16.1,-25.39,205.2,81.2.93.101,1,large_withdrawal_dormant
TE_001164,2025-03-20 20:38:45,user_0392,EUR/USD,buy,0.02,2000.0,10.3,-0.53,65.1,103.21.246.154,0,
TE_009886,2025-03-20 20:39:48,user_0489,AUD/USD,buy,0.52,52000.0,51.6,-68.83,64.4,94.56.214.60,1,single_instrument|unusual_time_login
TE_009888,2025-03-20 20:42:30,user_0489,AUD/USD,sell,0.28,28000.0,9.6,7.36,3690.2,94.56.214.60,1,single_instrument|unusual_time_login
TE_008456,2025-03-20 20:45:15,user_0345,GBP/USD,sell,0.73,73000.0,31.2,-3.77,14.8,103.4.128.138,0,
TE_001694,2025-03-20 20:50:42,user_0488,GBP/USD,buy,0.21,21000.0,34.3,6.23,815.2,103.21.93.2,1,structuring
TE_003195,2025-03-20 20:51:02,user_0078,EUR/GBP,sell,0.22,22000.0,62.1,-2.22,222.5,81.2.170.171,0,
TE_024131,2025-03-20 20:56:05,user_0374,EUR/USD,buy,0.55,55000.0,16.2,31.1,8.8,72.34.105.110,0,
TE_015639,2025-03-20 20:56:29,user_0250,EUR/GBP,buy,0.18,18000.0,62.2,5.05,213.6,103.21.219.210,0,
TE_014820,2025-03-20 20:59:33,user_0314,AUD/USD,buy,0.16,16000.0,31.8,7.01,208.3,72.34.166.22,0,
TE_022360,2025-03-20 21:03:43,user_0262,EUR/GBP,buy,0.13,13000.0,59.4,1.59,42.9,210.171.61.153,0,
TE_010934,2025-03-20 21:12:42,user_0023,USD/JPY,sell,0.17,17000.0,51.8,-2.7,510.8,94.56.111.205,0,
TE_023559,2025-03-20 21:14:32,user_0411,EUR/USD,buy,0.2,20000.0,47.1,7.91,290.7,210.171.114.152,0,
TE_014666,2025-03-20 21:20:52,user_0191,USD/CAD,sell,0.4,40000.0,17.8,10.74,1231.2,64.18.242.238,0,
TE_004367,2025-03-20 21:21:28,user_0286,EUR/USD,buy,0.75,75000.0,15.2,4.96,76.7,103.4.237.215,0,
TE_006445,2025-03-20 21:26:24,user_0255,AUD/USD,sell,0.5,50000.0,24.7,23.59,533.5,85.214.11.30,0,
TE_011458,2025-03-20 21:30:00,user_0173,EUR/USD,buy,0.13,13000.0,29.1,1.66,55.3,85.214.254.202,0,
TE_001524,2025-03-20 21:30:24,user_0166,EUR/USD,buy,0.49,49000.0,50.9,-16.36,1277.4,64.18.9.52,0,
TE_026332,2025-03-20 21:37:27,user_0180,NZD/USD,buy,0.05,5000.0,17.6,-0.78,41.7,103.21.60.153,0,
TE_010563,2025-03-20 21:40:54,user_0327,AUD/USD,sell,0.67,67000.0,46.0,15.99,188.2,103.21.65.61,0,
TE_018105,2025-03-20 21:43:01,user_0256,NZD/USD,sell,0.17,17000.0,11.8,-9.85,1091.0,72.34.221.214,0,
TE_013076,2025-03-20 21:44:25,user_0200,USD/CHF,sell,0.04,4000.0,55.9,2.29,180.8,103.4.81.113,0,
TE_006406,2025-03-20 21:48:37,user_0466,USD/CAD,buy,0.48,48000.0,42.4,10.55,11.8,85.214.183.118,1,rapid_kyc_withdrawal|single_instrument
TE_017951,2025-03-20 21:53:27,user_0431,EUR/GBP,buy,0.06,6000.0,45.0,10.3,4.9,103.4.96.205,1,latency_arbitrage|single_instrument
TE_017428,2025-03-20 21:56:47,user_0483,USD/CHF,buy,0.42,42000.0,15.7,-22.77,96.9,210.171.85.206,1,brute_force_login|rapid_kyc_withdrawal
TE_002474,2025-03-20 21:57:07,user_0114,NZD/USD,buy,0.22,22000.0,20.9,5.02,2592.8,85.214.152.142,0,
TE_024503,2025-03-21 08:03:00,user_0189,USD/CAD,buy,0.53,53000.0,49.2,-37.79,75.8,72.34.141.112,0,
TE_007762,2025-03-21 08:04:51,user_0202,USD/JPY,sell,0.04,4000.0,40.9,-0.47,66.5,210.171.139.29,0,
TE_015570,2025-03-21 08:05:03,user_0218,AUD/USD,buy,0.86,86000.0,61.7,33.17,1.8,85.214.116.52,0,
TE_015738,2025-03-21 08:13:59,user_0054,USD/JPY,sell,0.39,39000.0,62.4,0.77,95.8,94.56.188.70,0,
TE_003456,2025-03-21 08:23:45,user_0408,AUD/USD,buy,0.03,3000.0,22.5,-1.71,468.4,85.214.146.228,0,
TE_005793,2025-03-21 08:23:52,user_0352,EUR/GBP,sell,0.1,10000.0,51.2,-3.87,30.7,64.18.89.223,0,
TE_000959,2025-03-21 08:28:22,user_0004,NZD/USD,buy,0.41,41000.0,62.6,15.53,5888.2,210.171.183.200,0,
TE_019325,2025-03-21 08:29:13,user_0318,AUD/USD,buy,0.19,19000.0,20.8,1.16,56.3,103.4.94.28,0,
TE_024753,2025-03-21 08:37:19,user_0469,NZD/USD,sell,0.03,3000.0,18.7,48.55,0.9,85.214.227.190,1,latency_arbitrage|structuring
TE_025138,2025-03-21 08:40:23,user_0470,USD/JPY,buy,0.14,14000.0,6.6,28.91,1.6,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_007088,2025-03-21 08:42:51,user_0458,GBP/USD,buy,0.04,4000.0,55.9,-2.0,442.3,103.4.135.136,1,bot_behavior
TE_014883,2025-03-21 08:44:47,user_0270,EUR/GBP,buy,0.53,53000.0,56.5,2.69,146.5,210.171.107.213,0,
TE_015472,2025-03-21 08:53:42,user_0090,EUR/GBP,sell,0.03,3000.0,40.5,-0.87,372.1,64.18.24.191,0,
TE_025126,2025-03-21 08:55:45,user_0470,USD/JPY,sell,0.18,18000.0,9.9,57.66,0.8,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_010870,2025-03-21 08:57:34,user_0422,GBP/USD,sell,0.52,52000.0,16.9,-45.15,303.9,81.2.109.104,0,
TE_021288,2025-03-21 09:10:03,user_0278,EUR/USD,buy,0.28,28000.0,45.5,-6.17,528.6,103.4.161.60,0,
TE_000775,2025-03-21 09:10:52,user_0016,USD/CAD,sell,0.04,4000.0,13.0,2.93,3263.4,103.4.94.246,0,
TE_001603,2025-03-21 09:20:47,user_0305,EUR/GBP,sell,0.1,10000.0,20.5,4.52,9.7,103.21.206.112,0,
TE_005863,2025-03-21 09:28:19,user_0011,AUD/USD,buy,0.87,87000.0,15.1,28.63,135.9,64.18.178.91,0,
TE_025127,2025-03-21 09:29:08,user_0470,GBP/USD,buy,0.21,21000.0,8.3,10.69,2.9,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_021682,2025-03-21 09:31:08,user_0201,AUD/USD,buy,0.19,19000.0,49.6,3.96,170.5,72.34.131.234,0,
TE_003455,2025-03-21 09:31:31,user_0408,USD/JPY,buy,0.06,6000.0,15.2,-2.23,156.0,85.214.146.228,0,
TE_021798,2025-03-21 09:34:00,user_0205,USD/CHF,sell,0.15,15000.0,50.3,4.1,2468.6,72.34.170.254,0,
TE_011226,2025-03-21 09:35:07,user_0440,EUR/GBP,buy,0.33,33000.0,16.1,7.13,35.8,64.18.35.75,1,brute_force_login|collusion_ring|device_switching
TE_015642,2025-03-21 09:41:19,user_0250,USD/CAD,buy,0.1,10000.0,7.7,2.16,118.2,103.21.245.131,0,
TE_011519,2025-03-21 09:45:37,user_0172,NZD/USD,buy,0.23,23000.0,54.6,-16.48,1620.3,64.18.104.151,0,
TE_020968,2025-03-21 09:47:40,user_0199,USD/CHF,buy,0.25,25000.0,48.9,-15.09,51.9,210.171.110.76,0,
TE_010346,2025-03-21 09:47:43,user_0323,USD/CAD,buy,0.25,25000.0,56.1,10.54,31.0,72.34.60.218,0,
TE_002777,2025-03-21 09:50:35,user_0158,EUR/USD,buy,0.01,1000.0,46.3,0.14,170.3,103.21.188.84,0,
TE_002301,2025-03-21 09:52:08,user_0485,USD/CAD,sell,0.46,46000.0,29.7,-38.9,1224.9,94.56.123.160,1,structuring
TE_000494,2025-03-21 09:52:28,user_0046,AUD/USD,buy,0.79,79000.0,59.1,-55.04,18.7,103.4.127.177,0,
TE_022847,2025-03-21 09:53:59,user_0370,USD/CAD,buy,0.13,13000.0,44.5,-10.3,227.2,85.214.59.106,0,
TE_000589,2025-03-21 09:56:49,user_0454,USD/CHF,sell,0.81,81000.0,16.5,54.6,33.4,81.2.47.242,1,bot_behavior
TE_015515,2025-03-21 09:56:51,user_0333,EUR/GBP,buy,0.21,21000.0,36.4,-9.9,1049.6,210.171.115.183,0,
TE_000395,2025-03-21 10:01:18,user_0460,USD/JPY,buy,0.4,40000.0,34.0,-14.89,44.6,94.56.59.43,1,volume_spike
TE_003023,2025-03-21 10:03:07,user_0162,USD/JPY,sell,0.15,15000.0,16.5,7.64,666.7,94.56.117.137,0,
TE_019371,2025-03-21 10:04:38,user_0145,USD/CHF,buy,0.32,32000.0,63.6,-8.79,63.3,103.4.227.26,0,
TE_025139,2025-03-21 10:06:12,user_0470,USD/JPY,sell,0.13,13000.0,55.2,3.56,1.2,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_019435,2025-03-21 10:06:22,user_0153,EUR/USD,sell,0.51,51000.0,37.5,53.44,8.9,103.4.77.168,0,
TE_023992,2025-03-21 10:11:00,user_0480,AUD/USD,buy,0.29,29000.0,23.7,31.52,4.8,85.214.139.6,1,latency_arbitrage
TE_004972,2025-03-21 10:20:04,user_0049,USD/JPY,buy,0.27,27000.0,12.3,-19.56,49.9,103.21.244.23,0,
TE_021684,2025-03-21 10:20:52,user_0201,USD/CAD,buy,0.31,31000.0,15.1,-2.21,98.8,72.34.131.234,0,
TE_014043,2025-03-21 10:23:05,user_0444,GBP/USD,buy,0.02,2000.0,15.5,-0.08,11.5,72.34.116.41,1,large_withdrawal_dormant|single_instrument
TE_020564,2025-03-21 10:25:19,user_0075,AUD/USD,buy,0.02,2000.0,49.0,0.16,671.0,94.56.73.6,0,
TE_017016,2025-03-21 10:25:23,user_0070,GBP/USD,sell,0.73,73000.0,17.5,-24.38,757.0,85.214.17.22,0,
TE_022131,2025-03-21 10:27:13,user_0148,USD/CHF,sell,0.13,13000.0,16.8,-8.54,38.3,94.56.204.230,0,
TE_021799,2025-03-21 10:29:20,user_0205,USD/CHF,sell,0.23,23000.0,47.1,-6.4,32.4,72.34.170.254,0,
TE_016693,2025-03-21 10:30:12,user_0398,EUR/GBP,buy,0.42,42000.0,21.8,16.0,349.9,94.56.187.89,0,
TE_009642,2025-03-21 10:30:15,user_0128,USD/JPY,sell,0.37,37000.0,42.7,9.85,235.8,81.2.253.190,0,
TE_004631,2025-03-21 10:33:57,user_0198,EUR/GBP,sell,0.1,10000.0,17.0,-5.67,203.9,103.21.25.116,0,
TE_017201,2025-03-21 10:39:42,user_0413,USD/CHF,sell,0.11,11000.0,42.4,-1.66,1215.8,103.4.49.5,0,
TE_009569,2025-03-21 10:40:25,user_0179,USD/CAD,sell,0.25,25000.0,53.8,2.75,4536.4,210.171.234.204,0,
TE_025697,2025-03-21 10:40:59,user_0152,USD/JPY,buy,0.38,38000.0,64.4,21.3,468.7,94.56.83.131,0,
TE_014117,2025-03-21 10:41:41,user_0111,USD/CHF,sell,0.48,48000.0,44.0,-20.3,61.0,103.4.34.125,0,
TE_025120,2025-03-21 10:42:58,user_0470,USD/CAD,sell,0.13,13000.0,41.7,17.49,2.8,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_025122,2025-03-21 10:43:44,user_0470,USD/CAD,buy,0.18,18000.0,24.6,6.72,2.6,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_001169,2025-03-21 10:46:27,user_0392,EUR/USD,buy,0.04,4000.0,20.5,2.66,135.4,103.21.246.154,0,
TE_009714,2025-03-21 10:49:30,user_0447,NZD/USD,buy,0.02,2000.0,54.3,-0.84,320.5,103.4.31.60,1,device_switching
TE_007525,2025-03-21 10:55:36,user_0443,USD/JPY,sell,0.48,48000.0,59.4,9.92,9.1,94.56.157.103,1,volume_spike
TE_017347,2025-03-21 10:58:13,user_0308,GBP/USD,sell,0.27,27000.0,5.3,-1.6,54.1,64.18.209.187,0,
TE_022845,2025-03-21 11:02:07,user_0370,USD/CAD,sell,0.08,8000.0,25.1,-0.9,32.1,85.214.59.106,0,
TE_009892,2025-03-21 11:04:30,user_0489,AUD/USD,buy,0.45,45000.0,7.4,-14.97,84.5,94.56.202.189,1,single_instrument|unusual_time_login
TE_017492,2025-03-21 11:06:07,user_0177,GBP/USD,buy,0.14,14000.0,31.1,-5.52,3.0,64.18.2.146,0,
TE_011421,2025-03-21 11:15:57,user_0060,EUR/GBP,buy,0.19,19000.0,44.2,17.87,545.7,210.171.79.160,0,
TE_020567,2025-03-21 11:17:22,user_0075,EUR/GBP,buy,0.02,2000.0,18.2,0.05,277.4,94.56.73.6,0,
TE_015357,2025-03-21 11:18:39,user_0037,AUD/USD,buy,0.8,80000.0,34.5,-38.41,107.8,103.4.9.60,0,
TE_010442,2025-03-21 11:19:33,user_0274,GBP/USD,buy,0.36,36000.0,45.8,4.24,148.7,94.56.84.21,0,
TE_003458,2025-03-21 11:20:05,user_0408,USD/CAD,sell,0.02,2000.0,18.0,-0.33,32.8,85.214.146.228,0,
TE_025800,2025-03-21 11:21:07,user_0423,EUR/USD,buy,0.11,11000.0,58.9,-0.57,117.6,103.4.197.226,0,
TE_009942,2025-03-21 11:23:25,user_0121,EUR/GBP,buy,0.75,75000.0,23.9,29.1,9.7,81.2.64.203,0,
TE_021470,2025-03-21 11:25:13,user_0061,AUD/USD,buy,0.1,10000.0,35.8,-4.68,21.5,64.18.25.166,0,
TE_005864,2025-03-21 11:28:05,user_0011,AUD/USD,buy,0.81,81000.0,56.0,41.15,29.7,64.18.178.91,0,
TE_000587,2025-03-21 11:28:16,user_0454,USD/CHF,buy,0.62,62000.0,36.3,4.66,237.0,81.2.47.242,1,bot_behavior
TE_012265,2025-03-21 11:30:11,user_0009,USD/CHF,buy,0.76,76000.0,11.9,67.03,259.0,72.34.127.242,0,
TE_025539,2025-03-21 11:33:06,user_0233,USD/CAD,sell,0.31,31000.0,52.3,-15.29,248.7,85.214.137.178,0,
TE_009153,2025-03-21 11:40:14,user_0296,USD/CAD,buy,0.21,21000.0,12.6,11.87,11.1,103.21.176.114,0,
TE_007526,2025-03-21 11:40:28,user_0443,USD/JPY,sell,0.25,25000.0,60.5,10.31,265.7,94.56.157.103,1,volume_spike
TE_025698,2025-03-21 11:41:12,user_0152,USD/JPY,sell,0.81,81000.0,22.5,24.15,225.4,94.56.83.131,0,
TE_009252,2025-03-21 11:44:41,user_0284,GBP/USD,sell,0.25,25000.0,17.1,-18.28,168.3,94.56.144.160,0,
TE_017014,2025-03-21 11:51:20,user_0070,USD/CAD,buy,0.46,46000.0,53.9,17.81,94.9,85.214.17.22,0,
TE_025131,2025-03-21 11:51:36,user_0470,GBP/USD,buy,0.18,18000.0,49.6,30.46,4.6,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_009891,2025-03-21 11:52:43,user_0489,AUD/USD,sell,0.21,21000.0,21.4,4.93,1523.7,94.56.214.60,1,single_instrument|unusual_time_login
TE_025197,2025-03-21 11:53:06,user_0244,AUD/USD,buy,0.19,19000.0,49.9,-6.71,38.7,85.214.38.58,0,
TE_025803,2025-03-21 11:54:13,user_0423,AUD/USD,sell,0.3,30000.0,62.6,0.31,438.7,103.4.197.226,0,
TE_002303,2025-03-21 11:54:56,user_0485,AUD/USD,buy,0.51,51000.0,22.5,-14.14,139.7,94.56.123.160,1,structuring
TE_017493,2025-03-21 12:00:00,user_0177,GBP/USD,sell,0.1,10000.0,29.6,2.88,13.4,64.18.2.146,0,
TE_022187,2025-03-21 12:01:35,user_0087,EUR/USD,sell,0.14,14000.0,20.3,-12.97,201.6,103.4.252.238,0,
TE_001171,2025-03-21 12:02:23,user_0392,EUR/USD,sell,0.04,4000.0,18.9,0.58,623.4,103.21.246.154,0,
TE_025395,2025-03-21 12:03:53,user_0098,USD/JPY,buy,0.33,33000.0,43.9,-8.37,187.3,103.4.190.46,0,
TE_017346,2025-03-21 12:03:58,user_0308,AUD/USD,sell,0.25,25000.0,60.0,12.4,150.8,64.18.209.187,0,
TE_007283,2025-03-21 12:04:04,user_0494,AUD/USD,buy,0.47,47000.0,36.5,11.56,818.4,64.18.129.141,1,large_withdrawal_dormant
TE_025132,2025-03-21 12:04:13,user_0470,USD/CHF,buy,0.08,8000.0,60.7,4.05,2.5,94.56.44.77,1,deposit_withdraw_abuse|latency_arbitrage
TE_011420,2025-03-21 12:06:18,user_0060,EUR/GBP,buy,0.34,34000.0,25.4,3.85,79.9,210.171.79.160,0,
TE_025394,2025-03-21 12:06:27,user_0098,NZD/USD,sell,0.39,39000.0,51.3,-27.38,58.3,103.4.190.46,0,
TE_018852,2025-03-21 12:07:21,user_0187,GBP/USD,buy,0.08,8000.0,39.7,-4.82,67.9,94.56.136.80,0,
TE_016635,2025-03-21 12:08:21,user_0183,GBP/USD,sell,0.14,14000.0,29.9,3.66,1926.6,85.214.186.107,0,
TE_021681,2025-03-21 12:09:36,user_0201,USD/JPY,buy,0.17,17000.0,31.9,-4.63,68.0,72.34.131.234,0,
TE_015641,2025-03-21 12:09:44,user_0250,USD/JPY,sell,0.2,20000.0,25.5,9.66,333.3,103.21.245.131,0,
TE_020069,2025-03-21 12:17:19,user_0350,NZD/USD,sell,0.68,68000.0,42.3,-56.66,320.2,103.21.7.77,0,
TE_015356,2025-03-21 12:18:52,user_0037,USD/CAD,buy,0.4,40000.0,44.1,-10.0,294.4,103.4.9.60,0,
TE_018787,2025-03-21 12:19:51,user_0279,EUR/USD,sell,0.04,4000.0,55.3,-3.27,11.7,64.18.50.125,0,
TE_021683,2025-03-21 12:23:48,user_0201,AUD/USD,buy,0.15,15000.0,42.6,9.55,26.1,72.34.131.234,0,
